SRC_ADD,DES_ADD,PKT_ID,FROM_NODE,TO_NODE,PKT_TYPE,PKT_SIZE,FLAGS,FID,SEQ_NUMBER,NUMBER_OF_PKT,NUMBER_OF_BYTE,NODE_NAME_FROM,NODE_NAME_TO,PKT_IN,PKT_OUT,PKT_R,PKT_DELAY_NODE,PKT_RATE,BYTE_RATE,PKT_AVG_SIZE,UTILIZATION,PKT_DELAY,PKT_SEND_TIME,PKT_RESEVED_TIME,FIRST_PKT_SENT,LAST_PKT_RESEVED,PKT_CLASS
20.0,25.0,76911.0,20.0,21.0,b'tcp',55.0,b'-------',0.0,44.0,7085.0,389675.0,b'clienthttp',b'switch1',72.960893,72.960893,72.991533,0.0,94.7212,5209.67,55.0,0.003716,0.071283,72.960893,73.032176,1.201267,75.999728,b'SIDDOS'
4.0,24.4,28070.0,23.0,24.0,b'tcp',1540.0,b'-------',5.0,879.0,16091.0,24780100.0,b'Router',b'server1',3.872,3.872,3.882123,0.0,328.217832,505455.0,1540.0,0.236321,0.0,3.851754,3.882123,1.0,50.025368,b'Normal'
6.0,24.6,503347.0,21.0,23.0,b'tcp',1540.0,b'-------',7.0,14193.0,16091.0,24780100.0,b'Switch1',b'Router',44.248238,44.248238,44.258362,0.0,328.192835,505416.0,1540.0,0.236321,0.0,44.238115,44.268485,1.0,50.029102,b'Normal'
24.14,14.0,98377.0,24.0,23.0,b'ack',55.0,b'-------',15.0,3068.0,16103.0,885665.0,b'server1',b'Router',10.479226,10.479226,10.489229,0.0,328.432001,18063.8,55.0,0.008446,0.0,10.479226,10.509235,1.030038,50.059974,b'Normal'
24.4,4.0,71990.0,23.0,21.0,b'ack',55.0,b'-------',5.0,2239.0,16091.0,885005.0,b'Router',b'Switch1',7.998282,7.998282,8.008285,0.0,328.218006,18052.0,55.0,0.00844,0.0,7.988278,8.018288,1.030035,50.055377,b'Normal'
24.14,14.0,189943.0,22.0,14.0,b'ack',55.0,b'-------',15.0,5911.0,16103.0,885665.0,b'Switch2',b'clien-14',19.11621,19.11621,19.126213,0.0,328.432001,18063.8,55.0,0.008446,0.0,19.096203,19.126213,1.030038,50.059974,b'Normal'
24.6,6.0,223539.0,23.0,21.0,b'ack',55.0,b'-------',7.0,6965.0,16091.0,885005.0,b'Router',b'Switch1',22.270015,22.270015,22.280019,0.0,328.19309,18050.6,55.0,0.00844,0.0,22.260012,22.290022,1.030048,50.059112,b'Normal'
9.0,24.9,445579.0,21.0,23.0,b'tcp',1540.0,b'-------',10.0,12733.0,16085.0,24770900.0,b'Switch1',b'Router',39.81631,39.81631,39.826434,0.0,328.063862,505218.0,1540.0,0.236234,0.0,39.806187,39.836557,1.0,50.030088,b'Normal'
3.0,24.3,346813.0,23.0,24.0,b'tcp',1540.0,b'-------',4.0,10261.0,16091.0,24780100.0,b'Router',b'server1',32.250996,32.250996,32.261119,0.0,328.240918,505490.0,1540.0,0.236321,0.0,32.23075,32.261119,1.0,50.02192,b'Smurf'
10.0,24.1,294957.0,23.0,24.0,b'tcp',1540.0,b'-------',11.0,8957.0,16103.0,24798600.0,b'Router',b'server1',28.272376,28.272376,28.282499,0.0,328.561898,505985.0,1540.0,0.236498,0.0,28.25213,28.282499,1.0,50.010552,b'Normal'
12.0,24.12,563664.0,23.0,24.0,b'tcp',1540.0,b'-------',13.0,15727.0,16103.0,24798600.0,b'Router',b'server1',48.883983,48.883983,48.894106,0.0,328.491489,505876.0,1540.0,0.236498,0.0,48.863736,48.894106,1.0,50.021057,b'Normal'
13.0,24.13,327755.0,22.0,23.0,b'tcp',1540.0,b'-------',14.0,9774.0,16103.0,24798600.0,b'Switch2',b'Router',30.777396,30.777396,30.787519,0.0,328.460131,505828.0,1540.0,0.236498,0.0,30.767273,30.797642,1.0,50.025737,b'Normal'
15.2,24.57,71823.0,15.0,22.0,b'cbr',1500.0,b'-------',36.0,2611.0,8655.0,12982500.0,b'client-15',b'switch2',68.039714,68.039834,68.049954,0.00012,962.684973,1444030.0,1500.0,0.123811,0.103702,68.039714,68.143416,1.0,9.99048,b'UDP-Flood'
24.1,9.0,37.0,23.0,21.0,b'ping',64.0,b'-------',0.0,-1.0,210.0,13440.0,b'router',b'switch1',0.139618,0.139618,0.149623,0.0,23.255773,1488.37,64.0,0.000128,0.030016,0.129613,0.159629,0.129613,9.159629,b'Normal'
24.14,14.0,329053.0,24.0,23.0,b'ack',55.0,b'-------',15.0,9798.0,16103.0,885665.0,b'server1',b'Router',30.865164,30.865164,30.875167,0.0,328.432001,18063.8,55.0,0.008446,0.0,30.865164,30.895173,1.030038,50.059974,b'Normal'
8.0,24.8,495063.0,8.0,21.0,b'tcp',1540.0,b'-------',9.0,13984.0,16088.0,24775500.0,b'clien-8',b'Switch1',43.601435,43.601435,43.611558,0.0,328.11323,505294.0,1540.0,0.236278,0.001601,43.601435,43.633405,1.0,50.031854,b'Normal'
24.9,9.0,50500.0,21.0,9.0,b'ack',55.0,b'-------',10.0,1570.0,16085.0,884675.0,b'Switch1',b'clien-9',5.980898,5.980898,5.990901,0.0,328.064183,18043.5,55.0,0.008437,0.0,5.960891,5.990901,1.030058,50.060098,b'Normal'
24.4,4.0,491759.0,21.0,4.0,b'ack',55.0,b'-------',5.0,13892.0,16091.0,885005.0,b'Switch1',b'clien-4',43.368957,43.368957,43.37896,0.0,328.218006,18052.0,55.0,0.00844,0.0,43.34895,43.37896,1.030035,50.055377,b'Normal'
8.0,24.8,308186.0,21.0,23.0,b'tcp',1540.0,b'-------',9.0,9272.0,16088.0,24775500.0,b'Switch1',b'Router',29.275451,29.275619,29.285742,0.000168,328.11323,505294.0,1540.0,0.236278,0.0016,29.265328,29.297298,1.0,50.031854,b'Normal'
24.1,10.0,431015.0,24.0,23.0,b'ack',55.0,b'-------',11.0,12382.0,16103.0,885665.0,b'server1',b'Router',38.688651,38.688651,38.698654,0.0,328.561918,18070.9,55.0,0.008446,0.0,38.688651,38.718661,1.030013,50.040562,b'Normal'
1.1,24.21,381661.0,23.0,24.0,b'cbr',1000.0,b'-------',22.0,1238.0,6250.0,6250000.0,b'Router',b'server1',34.924266,34.92447,34.93455,0.000204,124.944025,124944.0,1000.0,0.059605,0.00031,34.904,34.93455,25.0,75.0224,b'Normal'
19.1,24.39,617182.0,22.0,23.0,b'cbr',1000.0,b'-------',40.0,5038.0,6250.0,6250000.0,b'Switch2',b'Router',65.31408,65.3148,65.32488,0.00072,124.940628,124941.0,1000.0,0.059605,0.00152,65.304,65.33576,25.0,75.02376,b'UDP-Flood'
24.11,11.0,468305.0,24.0,23.0,b'ack',55.0,b'-------',12.0,13313.0,16103.0,885665.0,b'server1',b'Router',41.54969,41.54969,41.559694,0.0,328.522947,18068.8,55.0,0.008446,0.0,41.54969,41.5797,1.030019,50.046382,b'Normal'
9.0,24.9,196160.0,23.0,24.0,b'tcp',1540.0,b'-------',10.0,6122.0,16085.0,24770900.0,b'Router',b'server1',19.705648,19.705648,19.715771,0.0,328.063862,505218.0,1540.0,0.236234,0.0,19.685402,19.715771,1.0,50.030088,b'Normal'
24.8,8.0,120136.0,21.0,8.0,b'ack',55.0,b'-------',9.0,3741.0,16088.0,884840.0,b'Switch1',b'clien-8',12.547813,12.547813,12.557816,0.0,328.113525,18046.2,55.0,0.008438,0.0,12.527806,12.557816,1.030054,50.061864,b'Normal'
17.1,24.37,270733.0,17.0,22.0,b'cbr',1000.0,b'-------',38.0,174.0,6250.0,6250000.0,b'clien-17',b'Switch2',26.392,26.392,26.40208,0.0,124.941427,124941.0,1000.0,0.059605,0.001232,26.392,26.423472,25.0,75.02344,b'Normal'
24.6,6.0,75229.0,21.0,6.0,b'ack',55.0,b'-------',7.0,2335.0,16091.0,885005.0,b'Switch1',b'clien-6',8.314862,8.314862,8.324866,0.0,328.19309,18050.6,55.0,0.00844,0.0,8.294856,8.324866,1.030048,50.059112,b'Normal'
24.2,2.0,363546.0,24.0,23.0,b'ack',55.0,b'-------',3.0,10666.0,16091.0,885005.0,b'server1',b'Router',33.513963,33.513963,33.523966,0.0,328.26412,18054.5,55.0,0.00844,0.0,33.513963,33.543973,1.030022,50.048477,b'Normal'
1.0,24.1,102322.0,1.0,21.0,b'tcp',1540.0,b'-------',2.0,3202.0,16091.0,24780100.0,b'clien-1',b'Switch1',10.84761,10.84761,10.857733,0.0,328.297855,505578.0,1540.0,0.236321,0.0,10.84761,10.877979,1.0,50.013418,b'Normal'
3.0,24.3,483331.0,3.0,21.0,b'tcp',1540.0,b'-------',4.0,13691.0,16091.0,24780100.0,b'clien-3',b'Switch1',42.703542,42.703542,42.713666,0.0,328.240918,505490.0,1540.0,0.236321,0.0,42.703542,42.733912,1.0,50.02192,b'Normal'
0.2,24.42,69686.0,23.0,24.0,b'cbr',692.0,b'-------',21.0,2675.0,9108.0,6302740.0,b'router',b'server1',66.120318,66.137425,66.14748,0.017107,1016.54917,703452.0,692.0,0.060108,0.050337,66.097143,66.14748,1.0,9.959724,b'UDP-Flood'
24.15,15.0,288575.0,24.0,23.0,b'ack',55.0,b'-------',16.0,8773.0,16092.0,885060.0,b'server1',b'Router',27.761995,27.761995,27.771998,0.0,328.206042,18051.3,55.0,0.008441,0.0,27.761995,27.792005,1.030045,50.060221,b'Normal'
4.0,24.4,235158.0,4.0,21.0,b'tcp',1540.0,b'-------',5.0,7331.0,16091.0,24780100.0,b'clien-4',b'Switch1',23.352634,23.352634,23.362757,0.0,328.217832,505455.0,1540.0,0.236321,0.0,23.352634,23.383003,1.0,50.025368,b'Normal'
24.12,12.0,344685.0,24.0,23.0,b'ack',55.0,b'-------',13.0,10191.0,16103.0,885665.0,b'server1',b'Router',32.066066,32.066066,32.07607,0.0,328.491596,18067.0,55.0,0.008446,0.0,32.066066,32.096076,1.030026,50.051067,b'Normal'
11.1,24.31,613257.0,22.0,23.0,b'cbr',1000.0,b'-------',32.0,4843.0,6250.0,6250000.0,b'Switch2',b'Router',63.75408,63.75416,63.76424,8e-05,124.943825,124944.0,1000.0,0.059605,0.00024,63.744,63.77448,25.0,75.02248,b'Normal'
2.1,24.22,620541.0,2.0,21.0,b'cbr',1000.0,b'-------',23.0,5206.0,6250.0,6250000.0,b'clien-2',b'Switch1',66.648,66.648,66.65808,0.0,124.943625,124944.0,1000.0,0.059605,0.00032,66.648,66.67856,25.0,75.02256,b'Normal'
11.0,24.11,146733.0,22.0,23.0,b'tcp',1540.0,b'-------',12.0,4587.0,16103.0,24798600.0,b'Switch2',b'Router',15.040656,15.040656,15.050779,0.0,328.522879,505925.0,1540.0,0.236498,0.0,15.030533,15.060902,1.0,50.016373,b'Normal'
24.4,4.0,77937.0,24.0,23.0,b'ack',55.0,b'-------',5.0,2423.0,16091.0,885005.0,b'server1',b'Router',8.550664,8.550664,8.560667,0.0,328.218006,18052.0,55.0,0.00844,0.0,8.550664,8.580674,1.030035,50.055377,b'Normal'
14.0,24.14,48727.0,22.0,23.0,b'tcp',1540.0,b'-------',15.0,1523.0,16103.0,24798600.0,b'Switch2',b'Router',5.808179,5.808179,5.818302,0.0,328.431807,505785.0,1540.0,0.236498,0.0,5.798056,5.828426,1.0,50.029965,b'Normal'
24.0,0.0,130761.0,23.0,21.0,b'ack',55.0,b'-------',1.0,4073.0,16091.0,885005.0,b'Router',b'Switch1',13.539123,13.539123,13.549126,0.0,328.316229,18057.4,55.0,0.00844,0.0,13.52912,13.55913,1.03001,50.040685,b'Normal'
24.5,5.0,335404.0,21.0,5.0,b'ack',55.0,b'-------',6.0,9951.0,16091.0,885005.0,b'Switch1',b'clien-5',31.372519,31.372519,31.382522,0.0,328.204851,18051.3,55.0,0.00844,0.0,31.352513,31.382522,1.030042,50.057349,b'Normal'
14.2,24.56,31740.0,14.0,22.0,b'cbr',1500.0,b'-------',35.0,1214.0,9108.0,13662000.0,b'client-14',b'switch2',30.549714,30.549954,30.560074,0.00024,1016.4372,1524660.0,1500.0,0.130291,0.03384,30.549714,30.583554,1.0,9.960711,b'UDP-Flood'
24.0,0.0,135283.0,21.0,0.0,b'ack',55.0,b'-------',1.0,4222.0,16091.0,885005.0,b'Switch1',b'clien-0',13.974122,13.974122,13.984125,0.0,328.316229,18057.4,55.0,0.00844,0.0,13.954115,13.984125,1.03001,50.040685,b'Normal'
26.0,25.1,31777.0,26.0,25.0,b'ack',576.0,b'-------',1.0,1692689.0,5628.0,3241730.0,b'webserverlistin',b'webcache',30.584464,30.698928,30.738144,0.114464,658.090443,379060.0,576.0,0.030916,0.15368,30.584464,30.738144,1.447776,9.999792,b'Normal'
8.1,24.28,596694.0,21.0,23.0,b'cbr',1000.0,b'-------',29.0,4021.0,6250.0,6250000.0,b'Switch1',b'Router',57.17808,57.17872,57.1888,0.00064,124.941228,124941.0,1000.0,0.059605,0.00128,57.168,57.19952,25.0,75.02352,b'Normal'
11.0,24.11,179434.0,11.0,22.0,b'tcp',1540.0,b'-------',12.0,5607.0,16103.0,24798600.0,b'clien-11',b'Switch2',18.109872,18.109872,18.119995,0.0,328.522879,505925.0,1540.0,0.236498,0.0,18.109872,18.140242,1.0,50.016373,b'Normal'
0.0,24.0,414151.0,21.0,23.0,b'tcp',1540.0,b'-------',1.0,11952.0,16091.0,24780100.0,b'Switch1',b'Router',37.404933,37.404933,37.415056,0.0,328.316229,505606.0,1540.0,0.236321,0.000598,37.39481,37.425778,1.0,50.010675,b'Normal'
24.9,9.0,147089.0,21.0,9.0,b'ack',55.0,b'-------',10.0,4577.0,16085.0,884675.0,b'Switch1',b'clien-9',15.085382,15.085382,15.095385,0.0,328.064183,18043.5,55.0,0.008437,0.0,15.065375,15.095385,1.030058,50.060098,b'Normal'
24.1,1.0,280966.0,24.0,23.0,b'ack',55.0,b'-------',2.0,8585.0,16091.0,885005.0,b'server1',b'Router',27.177819,27.177819,27.187822,0.0,328.297902,18056.4,55.0,0.00844,0.0,27.177819,27.207829,1.030016,50.043427,b'Normal'
24.2,2.0,327821.0,23.0,21.0,b'ack',55.0,b'-------',3.0,9766.0,16091.0,885005.0,b'Router',b'Switch1',30.78124,30.78124,30.791243,0.0,328.26412,18054.5,55.0,0.00844,0.0,30.771237,30.801246,1.030022,50.048477,b'Normal'
14.1,24.34,607036.0,23.0,24.0,b'cbr',1000.0,b'-------',35.0,4534.0,6250.0,6250000.0,b'Router',b'server1',61.29248,61.29288,61.30296,0.0004,124.942626,124943.0,1000.0,0.059605,0.00072,61.272,61.30296,25.0,75.02296,b'Normal'
24.13,13.0,117447.0,24.0,23.0,b'ack',55.0,b'-------',14.0,3652.0,16103.0,885665.0,b'server1',b'Router',12.270397,12.270397,12.2804,0.0,328.460278,18065.3,55.0,0.008446,0.0,12.270397,12.300406,1.030032,50.055747,b'Normal'
17.2,24.59,44764.0,17.0,22.0,b'cbr',1500.0,b'-------',38.0,1713.0,9108.0,13662000.0,b'client-17',b'switch2',42.691429,42.691789,42.701909,0.00036,1016.424609,1524640.0,1500.0,0.130291,0.03576,42.691429,42.727189,1.0,9.960822,b'UDP-Flood'
19.1,24.39,607668.0,22.0,23.0,b'cbr',1000.0,b'-------',40.0,4565.0,6250.0,6250000.0,b'Switch2',b'Router',61.53008,61.5308,61.54088,0.00072,124.940628,124941.0,1000.0,0.059605,0.00152,61.52,61.55176,25.0,75.02376,b'Normal'
24.9,9.0,275283.0,21.0,9.0,b'ack',55.0,b'-------',10.0,8435.0,16085.0,884675.0,b'Switch1',b'clien-9',26.761784,26.761784,26.771787,0.0,328.064183,18043.5,55.0,0.008437,0.0,26.741778,26.771787,1.030058,50.060098,b'Normal'
15.0,24.15,441618.0,15.0,22.0,b'tcp',1540.0,b'-------',16.0,12646.0,16092.0,24781700.0,b'clien-15',b'Switch2',39.50245,39.50245,39.512573,0.0,328.205808,505437.0,1540.0,0.236337,0.0,39.50245,39.532819,1.0,50.030211,b'Normal'
24.3,3.0,410731.0,24.0,23.0,b'ack',55.0,b'-------',4.0,11854.0,16091.0,885005.0,b'server1',b'Router',37.132551,37.132551,37.142554,0.0,328.241051,18053.3,55.0,0.00844,0.0,37.132551,37.162561,1.030029,50.051929,b'Normal'
0.2,24.42,29497.0,23.0,24.0,b'cbr',1500.0,b'-------',21.0,1128.0,9108.0,13662000.0,b'router',b'server1',28.521954,28.521954,28.532074,0.0,1016.54917,1524820.0,1500.0,0.130291,0.03036,28.501714,28.532074,1.0,9.959724,b'UDP-Flood'
8.1,24.28,578883.0,23.0,24.0,b'cbr',1000.0,b'-------',29.0,3136.0,6250.0,6250000.0,b'Router',b'server1',50.1088,50.10944,50.11952,0.00064,124.941228,124941.0,1000.0,0.059605,0.00128,50.088,50.11952,25.0,75.02352,b'Normal'
24.15,15.0,209858.0,24.0,23.0,b'ack',55.0,b'-------',16.0,6531.0,16092.0,885060.0,b'server1',b'Router',20.971038,20.971038,20.981042,0.0,328.206042,18051.3,55.0,0.008441,0.0,20.971038,21.001048,1.030045,50.060221,b'Normal'
14.0,24.14,8956.0,22.0,23.0,b'tcp',1540.0,b'-------',15.0,287.0,16103.0,24798600.0,b'Switch2',b'Router',2.065162,2.065162,2.075285,0.0,328.431807,505785.0,1540.0,0.236498,3e-06,2.055038,2.085411,1.0,50.029965,b'Normal'
24.13,13.0,307806.0,22.0,13.0,b'ack',55.0,b'-------',14.0,9267.0,16103.0,885665.0,b'Switch2',b'clien-13',29.257205,29.257205,29.267208,0.0,328.460278,18065.3,55.0,0.008446,0.0,29.237198,29.267208,1.030032,50.055747,b'Normal'
4.2,24.46,55773.0,21.0,23.0,b'cbr',1500.0,b'-------',25.0,2352.0,10050.0,15075000.0,b'switch1',b'router',52.978931,52.978931,52.989051,0.0,1118.27935,1677420.0,1500.0,0.143766,0.0306,52.968571,52.999171,1.0,9.987021,b'UDP-Flood'
4.0,24.4,440571.0,4.0,21.0,b'tcp',1540.0,b'-------',5.0,12619.0,16091.0,24780100.0,b'clien-4',b'Switch1',39.422362,39.422362,39.432485,0.0,328.217832,505455.0,1540.0,0.236321,0.0,39.422362,39.452731,1.0,50.025368,b'Normal'
14.0,24.14,71149.0,14.0,22.0,b'tcp',1540.0,b'-------',15.0,2226.0,16103.0,24798600.0,b'clien-14',b'Switch2',7.912314,7.912314,7.922437,0.0,328.431807,505785.0,1540.0,0.236498,0.0,7.912314,7.942683,1.0,50.029965,b'Normal'
6.0,24.6,570898.0,23.0,24.0,b'tcp',1540.0,b'-------',7.0,15899.0,16091.0,24780100.0,b'Router',b'server1',49.437782,49.438952,49.449075,0.00117,328.192835,505416.0,1540.0,0.236321,0.0016,49.417105,49.449075,1.0,50.029102,b'Normal'
3.0,24.3,327017.0,3.0,21.0,b'tcp',1540.0,b'-------',4.0,9761.0,16091.0,24780100.0,b'clien-3',b'Switch1',30.710095,30.710095,30.720218,0.0,328.240918,505490.0,1540.0,0.236321,0.0,30.710095,30.740465,1.0,50.02192,b'Normal'
24.12,12.0,342696.0,24.0,23.0,b'ack',55.0,b'-------',13.0,10143.0,16103.0,885665.0,b'server1',b'Router',31.913602,31.913602,31.923605,0.0,328.491596,18067.0,55.0,0.008446,0.0,31.913602,31.943611,1.030026,50.051067,b'Normal'
24.14,14.0,91831.0,22.0,14.0,b'ack',55.0,b'-------',15.0,2852.0,16103.0,885665.0,b'Switch2',b'clien-14',9.878192,9.878192,9.888195,0.0,328.432001,18063.8,55.0,0.008446,0.0,9.858186,9.888195,1.030038,50.059974,b'Normal'
24.1,10.0,300082.0,23.0,22.0,b'ack',55.0,b'-------',11.0,9074.0,16103.0,885665.0,b'Router',b'Switch2',28.656219,28.656219,28.666222,0.0,328.561918,18070.9,55.0,0.008446,0.0,28.646216,28.676226,1.030013,50.040562,b'Normal'
24.4,4.0,286126.0,23.0,21.0,b'ack',55.0,b'-------',5.0,8717.0,16091.0,885005.0,b'Router',b'Switch1',27.583998,27.583998,27.594002,0.0,328.218006,18052.0,55.0,0.00844,0.0,27.573995,27.604005,1.030035,50.055377,b'Normal'
7.1,24.27,621513.0,23.0,24.0,b'cbr',1000.0,b'-------',28.0,5254.0,6250.0,6250000.0,b'Router',b'server1',67.05272,67.05328,67.06336,0.00056,124.941627,124942.0,1000.0,0.059605,0.00112,67.032,67.06336,25.0,75.02336,b'Normal'
12.2,24.54,48641.0,22.0,23.0,b'cbr',1500.0,b'-------',33.0,1766.0,8655.0,12982500.0,b'switch2',b'router',46.345526,46.346006,46.356126,0.00048,962.684973,1444030.0,1500.0,0.123811,0.03168,46.335286,46.366966,1.0,9.99048,b'UDP-Flood'
12.0,24.12,454585.0,12.0,22.0,b'tcp',1540.0,b'-------',13.0,12981.0,16103.0,24798600.0,b'clien-12',b'Switch2',40.496027,40.49608,40.506203,5.3e-05,328.491489,505876.0,1540.0,0.236498,0.001601,40.496027,40.527997,1.0,50.021057,b'Normal'
11.0,24.11,292692.0,11.0,22.0,b'tcp',1540.0,b'-------',12.0,8896.0,16103.0,24798600.0,b'clien-11',b'Switch2',28.07912,28.07912,28.089243,0.0,328.522879,505925.0,1540.0,0.236498,0.0,28.07912,28.10949,1.0,50.016373,b'Normal'
24.4,4.0,327831.0,23.0,21.0,b'ack',55.0,b'-------',5.0,9764.0,16091.0,885005.0,b'Router',b'Switch1',30.781856,30.781856,30.791859,0.0,328.218006,18052.0,55.0,0.00844,0.0,30.771853,30.801862,1.030035,50.055377,b'Normal'
24.12,12.0,366138.0,22.0,12.0,b'ack',55.0,b'-------',13.0,10736.0,16103.0,885665.0,b'Switch2',b'clien-12',33.732226,33.732226,33.742229,0.0,328.491596,18067.0,55.0,0.008446,0.0,33.712219,33.742229,1.030026,50.051067,b'Normal'
24.15,15.0,544018.0,22.0,15.0,b'ack',55.0,b'-------',16.0,15214.0,16092.0,885060.0,b'Switch2',b'clien-15',47.376589,47.376589,47.386592,0.0,328.206042,18051.3,55.0,0.008441,0.0,47.356583,47.386592,1.030045,50.060221,b'Normal'
24.2,2.0,448020.0,23.0,21.0,b'ack',55.0,b'-------',3.0,12799.0,16091.0,885005.0,b'Router',b'Switch1',40.002435,40.002435,40.012439,0.0,328.26412,18054.5,55.0,0.00844,0.0,39.992432,40.022442,1.030022,50.048477,b'Normal'
3.1,24.23,357576.0,3.0,21.0,b'cbr',1000.0,b'-------',24.0,1007.0,6250.0,6250000.0,b'clien-3',b'Switch1',33.056,33.056,33.06608,0.0,124.943226,124943.0,1000.0,0.059605,0.000798,33.056,33.087038,25.0,75.02272,b'Normal'
24.9,9.0,346018.0,23.0,21.0,b'ack',55.0,b'-------',10.0,10222.0,16085.0,884675.0,b'Router',b'Switch1',32.178421,32.178421,32.188424,0.0,328.064183,18043.5,55.0,0.008437,0.0,32.168418,32.198427,1.030058,50.060098,b'Normal'
7.0,24.7,499011.0,7.0,21.0,b'tcp',1540.0,b'-------',8.0,14083.0,16090.0,24778600.0,b'clien-7',b'Switch1',43.904557,43.904557,43.91468,0.0,328.167486,505378.0,1540.0,0.236307,0.001723,43.904557,43.93665,1.0,50.029842,b'Normal'
14.0,24.14,208232.0,22.0,23.0,b'tcp',1540.0,b'-------',15.0,6491.0,16103.0,24798600.0,b'Switch2',b'Router',20.826954,20.826954,20.837077,0.0,328.431807,505785.0,1540.0,0.236498,0.0,20.81683,20.8472,1.0,50.029965,b'Normal'
11.0,24.11,575860.0,22.0,23.0,b'tcp',1540.0,b'-------',12.0,16034.0,16103.0,24798600.0,b'Switch2',b'Router',49.809699,49.809699,49.819822,0.0,328.522879,505925.0,1540.0,0.236498,0.0,49.799576,49.829945,1.0,50.016373,b'Normal'
24.13,13.0,471309.0,24.0,23.0,b'ack',55.0,b'-------',14.0,13388.0,16103.0,885665.0,b'server1',b'Router',41.77909,41.77909,41.789093,0.0,328.460278,18065.3,55.0,0.008446,0.0,41.77909,41.809099,1.030032,50.055747,b'Normal'
4.0,24.4,464799.0,4.0,21.0,b'tcp',1540.0,b'-------',5.0,13224.0,16091.0,24780100.0,b'clien-4',b'Switch1',41.280003,41.28008,41.290203,7.7e-05,328.217832,505455.0,1540.0,0.236321,0.001723,41.280003,41.312096,1.0,50.025368,b'Normal'
11.0,24.11,110175.0,22.0,23.0,b'tcp',1540.0,b'-------',12.0,3443.0,16103.0,24798600.0,b'Switch2',b'Router',11.597437,11.597437,11.60756,0.0,328.522879,505925.0,1540.0,0.236498,0.0,11.587314,11.617683,1.0,50.016373,b'Normal'
5.0,24.5,6475.0,21.0,23.0,b'tcp',1540.0,b'-------',6.0,207.0,16091.0,24780100.0,b'Switch1',b'Router',1.829928,1.829928,1.840051,0.0,328.204637,505434.0,1540.0,0.236321,0.0,1.819805,1.850174,1.0,50.027339,b'Normal'
7.0,24.7,248726.0,7.0,21.0,b'tcp',1540.0,b'-------',8.0,7760.0,16090.0,24778600.0,b'clien-7',b'Switch1',24.631315,24.631315,24.641438,0.0,328.167486,505378.0,1540.0,0.236307,0.0,24.631315,24.661685,1.0,50.029842,b'Normal'
7.1,24.27,606605.0,21.0,23.0,b'cbr',1000.0,b'-------',28.0,4513.0,6250.0,6250000.0,b'Switch1',b'Router',61.11408,61.11464,61.12472,0.00056,124.941627,124942.0,1000.0,0.059605,0.00112,61.104,61.13536,25.0,75.02336,b'Normal'
24.15,15.0,104690.0,22.0,15.0,b'ack',55.0,b'-------',16.0,3259.0,16092.0,885060.0,b'Switch2',b'clien-15',11.090704,11.090704,11.100707,0.0,328.206042,18051.3,55.0,0.008441,0.0,11.070698,11.100707,1.030045,50.060221,b'Normal'
16.2,24.58,46518.0,16.0,22.0,b'cbr',1500.0,b'-------',37.0,1780.0,9108.0,13662000.0,b'client-16',b'switch2',44.300571,44.301051,44.311171,0.00048,1016.430848,1524650.0,1500.0,0.130291,0.036877,44.300571,44.337448,1.0,9.960767,b'UDP-Flood'
0.1,24.2,625803.0,0.0,21.0,b'cbr',1000.0,b'-------',21.0,5467.0,6250.0,6250000.0,b'clien-0',b'Switch1',68.736,68.736,68.74608,0.0,124.944425,124944.0,1000.0,0.059605,0.0,68.736,68.76624,25.0,75.02224,b'Normal'
15.0,24.15,11411.0,15.0,22.0,b'tcp',1540.0,b'-------',16.0,352.0,16092.0,24781700.0,b'clien-15',b'Switch2',2.283126,2.283126,2.29325,0.0,328.205808,505437.0,1540.0,0.236337,0.0,2.283126,2.313496,1.0,50.030211,b'Normal'
3.1,24.23,400217.0,3.0,21.0,b'cbr',1000.0,b'-------',24.0,1416.0,6250.0,6250000.0,b'clien-3',b'Switch1',36.328,36.328,36.33808,0.0,124.943226,124943.0,1000.0,0.059605,0.000619,36.328,36.358859,25.0,75.02272,b'Normal'
6.0,24.6,429904.0,23.0,24.0,b'tcp',1540.0,b'-------',7.0,12345.0,16091.0,24780100.0,b'Router',b'server1',38.623939,38.625416,38.635539,0.001477,328.192835,505416.0,1540.0,0.236321,0.001477,38.603693,38.635539,1.0,50.029102,b'Normal'
5.1,24.25,625768.0,5.0,21.0,b'cbr',1000.0,b'-------',26.0,5465.0,6250.0,6250000.0,b'clien-5',b'Switch1',68.72,68.72,68.73008,0.0,124.942427,124942.0,1000.0,0.059605,0.0008,68.72,68.75104,25.0,75.02304,b'Normal'
1.0,24.1,352295.0,23.0,24.0,b'tcp',1540.0,b'-------',2.0,10399.0,16091.0,24780100.0,b'Router',b'server1',32.669989,32.671376,32.681499,0.001387,328.297855,505578.0,1540.0,0.236321,0.001723,32.649406,32.681499,1.0,50.013418,b'Normal'
24.9,9.0,11975.0,24.0,23.0,b'ack',55.0,b'-------',10.0,363.0,16085.0,884675.0,b'server1',b'Router',2.335918,2.335918,2.345922,0.0,328.064183,18043.5,55.0,0.008437,0.0,2.335918,2.365928,1.030058,50.060098,b'Normal'
